-1.78354414952804,-1.18806478922854,-1.15418997818374,-0.939719567396566,-0.279708409670186
-0.213791915642644,-0.262290620006189,-0.706086362961898,-0.193296693980192,-0.076481649100853
-0.954661692594906,-0.614972568073427,-1.08568531598026,-0.0981295849309894,-0.585339685478193
-1.11555200747595,-1.01508802092607,-1.50154363461712,-0.874388418070589,-0.479088880251072
-0.507330613832311,-2.37993151366478,-0.186040862378333,-1.27607046012656,-0.0701467508530759
-0.50352888642097,-0.274758930211733,-0.618973754669946,-0.312660698447447,-0.39877326017251
-2.08237829580143,-0.273358549796301,-2.31569166051757,-0.150253164285624,-2.96960500875531
-1.22213363767356,-0.101743902134353,-2.2110078492097,-1.07086989939764,-1.73478446405689
-0.548856518746967,-0.0342987483723648,-0.555378473709298,-0.707403969457691,-0.596266249646349
-0.46048226262286,-0.663090205715929,-0.619924297188882,-0.157995903281848,-1.60390164294689
-0.669399604526569,-0.598781676171817,-0.718454776429428,-0.948677051746264,-4.81393660684113
-0.683149496062669,-1.80959825693538,-1.14184300611886,-0.319506433393416,-0.324725693709454
-0.627293237240188,-1.80425549843102,-0.385978906722219,-0.379619452863765,-0.0772910425865753
-0.584742319387286,-0.240375195150213,-0.148992758056597,-0.167788127971929,-0.0773334820734096
-0.141656324792282,-0.286198613782426,-0.165902242972585,-3.41728622709939,-1.66215519316669
-0.186680611704734,-0.243072438601556,-1.31948235304522,-0.316820168386569,-1.03681177047074
-2.19418681545215,-0.424105391914844,-0.50186025778441,-0.741031236359853,-2.34651847400892
-0.351419692866332,-0.97258493808525,-0.185180785308455,-0.541470449413072,-2.57344209879012
-0.108155234619417,-4.75984146611316,-0.524817277972554,-1.57479268694564,-1.65973549053079
-1.2739212974381,-0.0456989156309389,-1.61525639274361,-3.54509061285379,-1.32850743757573
-1.47752459757458,-0.176002188682954,-0.257933000170828,-0.0271028487083131,-2.10262883900943
-4.17795059758591,-1.54447008861601,-2.07844013760241,-1.39660637994621,-4.83931998761095
-2.04808584138214,-0.703776358143774,-0.118546037569068,-2.12295307732859,-3.74142945356993
-2.37105743734133,-0.452172738612415,-1.17329242410327,-0.378537925722093,-0.932833687078411
-1.44018045613983,-0.0821960151832049,-0.431902066035604,-0.30884284488946,-1.82572571574543
-0.234270970204589,-4.44440933615163,-1.33790661653578,-1.13422581327343,-0.996031915329849
-0.511273114398419,-1.31899870507431,-1.82285770023086,-0.210143268547052,-0.82162201263918
-0.0941483729336117,-0.831094935579071,-2.24897832512195,-0.942024419132371,-0.00290498508754088
-0.579060650473965,-0.186971838931505,-0.82626633239346,-0.517377431891968,-0.199367211259758
-0.28010449605016,-0.138177553907689,-3.2565583213705,-1.08013252277807,-0.380787291708005
-0.969765638094686,-1.38202763862686,-0.0422010968270017,-0.331210475236935,-0.41818271435845
-0.98542385364491,-1.12590666914027,-0.677781569293782,-0.0541909106658134,-0.51015297825251
-1.77024863772244,-1.1833933157236,-1.01526258724706,-2.50799482523714,-2.23413916171105
-0.79118496492616,-1.69128789544813,-0.128426409938118,-1.44630927409776,-0.449292710790246
-1.35319248199007,-0.385695717349769,-0.281733014461622,-1.01460022752915,-1.3462616548538
-1.08985290732864,-0.266132379163913,-0.275082773589813,-1.1231893486499,-0.541489001869767
-0.117002426403161,-0.382531758533194,-0.11698282667606,-0.875804957733177,-0.0271536745595613
-1.59975346432747,-1.56479542284376,-1.71285487089845,-0.681836203631184,-0.174921520463526
-0.546131535627181,-0.339756358077581,-0.240177152334551,-0.482341149262026,-0.416773583130608
-1.57198785300783,-0.502034073795565,-0.602621702423546,-0.53543533016885,-0.910658784965605
-1.26773369952734,-1.07716629173694,-0.698268613848641,-0.106215688239957,-2.31981984555551
-0.240440784525835,-3.19003764776623,-2.21841882637482,-0.553554428943091,-1.14109722004108
