-1.78354414952804,-1.50104929294012,-1.21637230567142,-0.227279980408745,-4.1237460724937
-0.213791915642644,-1.36560925643776,-1.46665402185763,-2.35409341396115,-1.8550144505895
-0.954661692594906,-0.430353790404773,-0.0895302740643119,-1.53252131160971,-2.27100406536708
-1.11555200747595,-0.482455935376862,-1.1013305459722,-1.88538164390937,-0.764151111019281
-0.507330613832311,-1.37300670524286,-0.586270519041499,-1.74873762210454,-0.628864936002345
-0.50352888642097,-0.656253631580478,-0.541834000383491,-4.30839110073145,-1.05685001851432
-2.08237829580143,-3.16242791652855,-1.52846692674704,-0.412556497709829,-0.553926064616563
-1.22213363767356,-0.753208506941284,-1.58566946436322,-0.996904631189442,-1.75167214063859
-0.548856518746967,-0.13213275247129,-0.0304083828357234,-0.018111274918797,-0.552911208643872
-0.46048226262286,-0.0514831946794423,-0.221674919963463,-0.774811231232094,-0.191099902973806
-0.669399604526569,-0.279708409670186,-0.342713030407734,-1.11851255268705,-0.534204127590097
-0.683149496062669,-0.076481649100853,-3.1624782161567,-0.61317168497001,-2.59225015645611
-0.627293237240188,-0.585339685478193,-3.42561699667009,-1.99000148662654,-1.35390750072851
-0.584742319387286,-0.479088880251072,-0.558062067097846,-3.61212260035806,-1.25536696142719
-0.141656324792282,-0.0701467508530759,-1.23424612393004,-1.20927960458028,-0.509907183251742
-0.186680611704734,-0.39877326017251,-0.171816658879599,-1.0675893900568,-0.523932067440795
-2.19418681545215,-2.96960500875531,-0.714120018937612,-1.1586449463695,-1.14069893288936
-0.351419692866332,-1.73478446405689,-0.576402246017072,-1.12070602179022,-0.588572676661069
-0.108155234619417,-0.596266249646349,-4.17239010969731,-0.596330179623054,-2.14960091195115
-1.2739212974381,-1.60390164294689,-0.630083038377038,-0.826016023660964,-0.198163585145396
-1.47752459757458,-4.81393660684113,-0.0390668832741231,-0.754517611536257,-0.601033252956098
-4.17795059758591,-0.324725693709454,-0.303083342749241,-0.196169609680459,-0.226778967136727
-2.04808584138214,-0.0772910425865753,-0.252940356234751,-1.02238235366201,-1.8963417462024
-2.37105743734133,-0.0773334820734096,-0.317087242699104,-0.799269227554279,-1.65992841811972
-1.44018045613983,-1.66215519316669,-1.15836123565554,-3.89928081399598,-0.858222655131075
-0.234270970204589,-1.03681177047074,-1.71774361926484,-2.95084204740296,-0.758249197837172
-0.511273114398419,-2.34651847400892,-1.14510401531427,-1.48601673298128,-1.79644769417897
