0,1,0
1,4,61
2,3,98
3,5,110
4,10,95
5,9,102
6,5,88
7,11,94
8,11,115
9,14,121
10,9,132
11,13,142
12,20,129
13,21,118
14,15,91
15,22,127
16,28,111
17,18,106
18,34,93
19,35,88
20,35,113
21,26,142
22,32,111
23,27,161
24,25,127
25,30,124
26,32,128
27,33,124
28,29,140
29,24,119
30,37,98
31,33,88
32,32,101
33,37,105
34,31,92
35,35,125
36,41,117
37,35,97
38,37,87
39,41,101
40,38,115
41,33,103
42,34,108
43,42,113
44,39,115
45,40,149
46,40,107
47,35,127
48,42,154
49,41,167
50,41,128
